query-id,doc-id,raw-query,html_link,title,relevance
query-13,cooking+recipe1m+c3d83369700e93da076b2de390290266,how to make singaporean chicken lunch,http://www.food.com/recipe/singapore-hot-spicy-sesame-noodles-146203,Singapore Hot Spicy Sesame Noodles,
query-14,cooking+recipe1m+e65248fce53ac10c806b34d08fb90935,a romantic dinner,http://cookeatshare.com/recipes/baked-brie-in-phyllo-dough-with-black-sesame-seeds-74093,Baked Brie In Phyllo Dough With Black Sesame Seeds Recipe,
query-14,cooking+recipe1m+3812f17806021f1af872354ea66d946f,a romantic dinner,http://www.food.com/recipe/chocolate-mousse-dessert-71620,Chocolate Mousse Dessert,
query-14,cooking+recipe1m+1ea749465e84d1353bac7fa57ea04a63,a romantic dinner,http://www.food.com/recipe/romantic-pear-dessert-183691,Romantic Pear Dessert,
query-14,cooking+recipe1m+0aee110160d2e4748d5908e2a4f15692,a romantic dinner,http://www.food.com/recipe/pineapple-tempeh-208724,Pineapple Tempeh,
query-14,cooking+recipe1m+00901d6f6876cd47d9a04eed6830a098,a romantic dinner,http://cookeatshare.com/recipes/caramelized-banana-chocolate-tart-99943,Caramelized Banana Chocolate Tart Recipe,
query-14,cooking+recipe1m+7ddf63817af95001a3fc817cf89c8912,a romantic dinner,http://online-cookbook.com/goto/cook/rpage/001194,Spaghetti With Meat Sauce And Caesar Salad - Romantic Dinner For Two,
query-14,cooking+recipe1m+f9247e35f35a9727bbcfc4713007cafc,a romantic dinner,http://www.food.com/recipe/romantic-honey-sauce-331687,Romantic Honey Sauce,
query-14,cooking+recipe1m+02be51ece36c8ddca269f5ec0206c379,a romantic dinner,http://www.food.com/recipe/romantic-bathtub-potion-73607,Romantic Bathtub Potion,
query-14,cooking+recipe1m+c3a9915d94744aa88bbef65662094ec7,a romantic dinner,http://www.food.com/recipe/rose-petals-stuffed-and-dribbled-with-white-chocolate-44837,"Rose Petals, Stuffed and Dribbled With White Chocolate",
query-14,cooking+recipe1m+2a7e5d694d39490714f224a4c5168336,a romantic dinner,http://www.food.com/recipe/romantic-apricot-cornish-game-hens-slow-cooker-148942,Romantic Apricot Cornish Game Hens (Slow Cooker),
query-15,cooking+recipe1m+03118c8cabec4d1c06a1531f867a8384,mexican fiesta recipees,http://www.food.com/recipe/mexican-fiesta-dip-mix-gift-idea-72133,Mexican Fiesta Dip Mix - Gift Idea,
query-15,cooking+recipe1m+f2c676fda586c1b8d22f1b0107a86155,mexican fiesta recipees,http://www.food.com/recipe/fiesta-dip-379343,Fiesta Dip,
query-15,cooking+recipe1m+3a6139495919b104f32e858b37564e6e,mexican fiesta recipees,http://www.food.com/recipe/mexican-fiesta-dip-mix-102835,Mexican Fiesta Dip Mix,
query-15,cooking+recipe1m+1ce27e9daf8dbd0aec5a37866b5427ff,mexican fiesta recipees,http://www.food.com/recipe/mexican-fiesta-dip-mix-in-a-jar-134253,Mexican Fiesta Dip Mix (In a Jar),
query-15,cooking+recipe1m+7663b3d8a152414c9f7d7ced6b137ac1,mexican fiesta recipees,http://www.food.com/recipe/fiesta-chicken-pasta-salad-137525,Fiesta Chicken Pasta Salad,
query-15,cooking+recipe1m+8c4006a3e562ea92e915abfcd285f236,mexican fiesta recipees,http://tastykitchen.com/recipes/sidedishes/mexican-corn-bake/,Mexican Corn Bake,
query-15,cooking+recipe1m+897c4ac7b8d284a79f219ab20253183a,mexican fiesta recipees,http://www.food.com/recipe/dude-ranch-chicken-39260,Dude Ranch Chicken,
query-15,cooking+recipe1m+a596a44ce5d2e7ef23e40c2ccd7ce230,mexican fiesta recipees,http://www.delish.com/recipefinder/pico-de-gallo-recipe-tasteofplace-0211,Pico de Gallo,
query-15,cooking+recipe1m+b914b0ea7517a1c048010b8936d3cd55,mexican fiesta recipees,http://www.food.com/recipe/fiesta-corn-bake-84600,Fiesta Corn Bake,
query-15,cooking+recipe1m+c89d5276a1eba905e5eded30de4ef38c,mexican fiesta recipees,http://www.food.com/recipe/cornbread-mexican-dip-salad-393822,Cornbread Mexican Dip (Salad),
query-16,cooking+recipe1m+a0bff85c8b9af2e74cb6b57d636a1ef9,a modern icebox cake,https://cookpad.com/us/recipes/473065-floras-4-ingredient-icebox-cake,Flora's 4 ingredient icebox cake,
query-16,cooking+recipe1m+b74b8a889b4c9803a0beae901ac1eae7,a modern icebox cake,http://www.foodnetwork.com/recipes/amanda-freitag/chocolate-cherry-icebox-cake.html,Chocolate-Cherry Icebox Cake,
query-16,cooking+recipe1m+6efc5ada508f0effd9d05178c0e4b9a8,a modern icebox cake,http://www.foodnetwork.com/recipes/the-modern-cafe-modern-fish-cakes-recipe.html,The Modern Cafe - Modern Fish Cakes,
query-16,cooking+recipe1m+7f70a51ff4ac836e19615bed0af5bf25,a modern icebox cake,https://cookpad.com/us/recipes/147343-refreshing-orange-icebox-cookies,Refreshing Orange Icebox Cookies,
query-16,cooking+recipe1m+2571bab635c6db63a743330e4f9d2fdb,a modern icebox cake,http://www.food.com/recipe/modern-roman-libum-recipe-or-roman-cheesecake-211774,Modern Roman Libum Recipe or Roman Cheesecake,
query-16,cooking+recipe1m+ff8140416eb534186acdd3da4403b2b8,a modern icebox cake,https://recipeland.com/recipe/v/icebox-angel-cake-38666,Icebox Angel Cake,
query-16,cooking+recipe1m+1fd5c7c7c1c4f56665f31e662cb7a5c4,a modern icebox cake,http://www.food.com/recipe/miss-lindas-lemon-icebox-cake-362431,Miss Linda's Lemon Icebox Cake,
query-16,cooking+recipe1m+b02d995533dca85345edcbc266eceb39,a modern icebox cake,https://cookpad.com/us/recipes/365416-lemon-icebox-cake,Lemon icebox cake,
query-16,cooking+recipe1m+2bbbd47bef623690ca6fb867239972d8,a modern icebox cake,http://www.foodnetwork.com/recipes/food-network-kitchens/3-ingredient-banana-icebox-cake.html,3-Ingredient Banana Icebox Cake,
query-16,cooking+recipe1m+346a0dedd8a03f5fb7b31ac5fced4089,a modern icebox cake,http://www.food.com/recipe/lemon-icebox-or-freezer-cake-213554,Lemon Icebox (Or Freezer) Cake,
query-17,cooking+recipe1m+074e1f45e8734938bfe358a70b9227aa,food for diwali,http://www.food.com/recipe/kasi-halwa-white-pumpkin-halwa-diwali-recipes-524418,Kasi Halwa / White Pumpkin Halwa - Diwali Recipes,
query-17,cooking+recipe1m+d8dd53965e12c2ab15e5bc542bf85f41,food for diwali,https://cookpad.com/us/recipes/313388-dussehra-and-diwali-delights-gluten-free-rajgira-burfi-shards,Dussehra and Diwali Delights: Gluten-Free Rajgira Burfi Shards,
query-17,cooking+recipe1m+bd354b035264d8383d2eee0671c6c3f9,food for diwali,http://www.food.com/recipe/honey-bunches-of-oats-diwali-chivda-hot-mix-190455,Honey Bunches of Oats Diwali Chivda (Hot Mix),
query-17,cooking+recipe1m+00c69b0d6cb583e6f6d88bb1c2e54f6e,food for diwali,http://www.food.com/recipe/specially-for-diwali-yum-yum-yummy-malai-ke-ladoo-44616,Specially for Diwali Yum Yum Yummy Malai Ke Ladoo,
query-17,cooking+recipe1m+6fd40e047266a34ee86c16733b8bab43,food for diwali,https://cookpad.com/us/recipes/313448-healthy-diwali-treats-baked-wholewheat-mathri,Healthy Diwali Treats : Baked Wholewheat Mathri,
query-17,cooking+recipe1m+046d1b3e41e01e4b129ccaadf90cd329,food for diwali,http://www.food.com/recipe/spicy-mini-alu-potato-tikkis-for-diwali-75215,Spicy Mini Alu (potato) Tikkis for Diwali!,
query-17,cooking+recipe1m+b4e1f68abc5b4c9f81bbc0e1eb652a0d,food for diwali,http://www.food.com/recipe/charishmas-diwali-special-boondhi-ladoos-14287,Charishma's Diwali Special Boondhi Ladoos,
query-17,cooking+recipe1m+189bd9c78613ce971f8b0ed0e5d8424a,food for diwali,http://www.food.com/recipe/subru-uncles-seven-mix-veggies-dish-made-for-diwali-dinner-467101,Subru Uncle's Seven Mix Veggies Dish Made for Diwali Dinner,
query-17,cooking+recipe1m+817ed636942ad07034ad246c6b841409,food for diwali,https://cookpad.com/us/recipes/349876-ladybirds-experimental-tye-dyed-flowers,Ladybirds Experimental Tye Dyed Flowers .,
query-17,cooking+recipe1m+43ab811b231d584ee5b3e369150d1f25,food for diwali,http://allrecipes.com/recipe/spooky-halloween-eyes/,Spooky Halloween Eyes,
query-18,cooking+recipe1m+f65981db3430ce7839d6e18c3f590604,i want a fancy eggs recipe,https://cookpad.com/us/recipes/360713-arugula-spicy-salad-with-baby-carrot-and-eggs,Arugula spicy salad with baby carrot and eggs,
query-18,cooking+recipe1m+717eac461353a295fb559fd1d2a80f85,i want a fancy eggs recipe,http://tastykitchen.com/recipes/breakfastbrunch/eggs-breakfastbrunch/sparkling-scrambled-eggs/,Sparkling Scrambled Eggs,
query-18,cooking+recipe1m+dd5d97937f693c7c544535e7eb009f21,i want a fancy eggs recipe,http://www.food.com/recipe/cream-cheese-tarts-paula-deen-114580,Cream Cheese Tarts (Paula Deen),
query-18,cooking+recipe1m+fc7dbbc4c870f9a5451f0fcff9f6ba80,i want a fancy eggs recipe,http://www.food.com/recipe/carrot-muffins-with-soy-flour-342736,Carrot Muffins - With Soy Flour,
query-18,cooking+recipe1m+cf7c92663425720b622c5d77be0a6d4c,i want a fancy eggs recipe,http://www.food.com/recipe/fancy-lump-crab-cakes-with-roumalade-sauce-515708,Fancy Lump Crab Cakes With Roumalade Sauce,
query-18,cooking+recipe1m+79e5d66c1896b549fcae93886965d7d4,i want a fancy eggs recipe,http://www.food.com/recipe/molasses-sauce-358675,Molasses Sauce,
query-18,cooking+recipe1m+49470b3c6f853aa4b1421ac2227faaa9,i want a fancy eggs recipe,http://www.food.com/recipe/fancy-cookies-with-aged-cheddar-and-fruit-175429,Fancy Cookies With Aged Cheddar and Fruit,
query-18,cooking+recipe1m+85b5e616376bd831bbcd8f9f3ca8e84c,i want a fancy eggs recipe,http://www.food.com/recipe/deviled-eggs-211858,Deviled Eggs,
query-18,cooking+recipe1m+d6099067a646a2e2cc35dd3869c0f936,i want a fancy eggs recipe,http://www.food.com/recipe/gingerbread-dough-for-houses-443891,Gingerbread Dough (For Houses),
query-18,cooking+recipe1m+d7019f709bceffe8e722e3e9dac724ed,i want a fancy eggs recipe,http://www.chowhound.com/recipes/sad-bastards-11681,Sad Bastards Recipe jlgarret,
query-19,cooking+recipe1m+8ae745ecb39aeb7f3240b61e920776ad,how to make low fat ice cream,http://www.food.com/recipe/low-fat-peach-ice-cream-35713,Low Fat Peach Ice Cream,
query-19,cooking+recipe1m+b6c03fb497c5dc234e8a22c030a5ed36,how to make low fat ice cream,http://www.food.com/recipe/hgs-gimme-smore-sundae-ww-points-3-328624,Hg's Gimme S'more Sundae - Ww Points = 3,
query-19,cooking+recipe1m+90b209203e712676becddef3f9fa0015,how to make low fat ice cream,http://www.food.com/recipe/mc-donalds-milkshakes-217989,Mc Donald's Milkshakes,
query-19,cooking+recipe1m+cf556b788ebdc97125800aad697d22cd,how to make low fat ice cream,http://www.food.com/recipe/key-lime-ice-cream-222601,Key Lime Ice Cream,
query-19,cooking+recipe1m+17155eefe93e0584f9b35bee3de15898,how to make low fat ice cream,http://www.food.com/recipe/low-fat-ice-cream-cassata-slice-269626,Low-Fat Ice Cream Cassata Slice,
query-19,cooking+recipe1m+bf22db39e7319408bf63a4d509571548,how to make low fat ice cream,http://www.food.com/recipe/apples-cream-smoothie-233618,Apples & Cream Smoothie,
query-19,cooking+recipe1m+1d541a627466c1f382b1090472d0bf9f,how to make low fat ice cream,http://www.foodgeeks.com/recipes/581,Low-Fat Frozen Cherry Ice Cream Bars,
query-19,cooking+recipe1m+ddac9dd808f68c2e59e4e2b2f5db1038,how to make low fat ice cream,http://www.food.com/recipe/ice-cream-pudding-pie-151482,Ice Cream Pudding Pie,
query-19,cooking+recipe1m+ba862ab94cba92b624992fca809862dc,how to make low fat ice cream,http://www.food.com/recipe/turtle-ice-cream-cake-healthified-314438,Turtle Ice Cream Cake - Healthified,
query-19,cooking+recipe1m+d5b4f41db800582c81ae58f79306de19,how to make low fat ice cream,http://www.food.com/recipe/big-low-fat-banana-split-70979,Big Low Fat Banana Split,
query-20,cooking+recipe1m+5da90a8b42c3f7356dc1a1abea592865,how to prepare napoletana pizza dough,http://cookeatshare.com/recipes/calzone-alla-napoletana-ham-and-cheese-turnovers-98167,Calzone Alla Napoletana (Ham And Cheese Turnovers) Recipe,
query-20,cooking+recipe1m+3fc623d90610b7828ce91b0e6dea24fe,how to prepare napoletana pizza dough,https://cookpad.com/us/recipes/355031-napoletana-dough-for-pizza-or-calzone,Napoletana Dough for Pizza or Calzone,
query-20,cooking+recipe1m+90b6d7c19c60b08204aae8250bd94c55,how to prepare napoletana pizza dough,http://www.foodnetwork.com/recipes/emeril-lagasse/pizza-alla-napoletana-recipe.html,Pizza Alla Napoletana,
query-20,cooking+recipe1m+aefd46b1362d9f44669469a2ea95f335,how to prepare napoletana pizza dough,http://www.food.com/recipe/napoletana-pizza-dough-336814,Napoletana Pizza Dough,
query-20,cooking+recipe1m+cd201d270c014eaebef321dc4188d56b,how to prepare napoletana pizza dough,http://tastykitchen.com/recipes/main-courses/autentica-pizza-napoletana-authentic-neapolitan-pizza/,Autentica Pizza Napoletana (Authentic Neapolitan Pizza),
query-20,cooking+recipe1m+26a95eed78932eb7ad04aacfd297d9fc,how to prepare napoletana pizza dough,http://www.foodnetwork.com/recipes/pizza-rustica-alla-napoletana.html,Pizza Rustica alla Napoletana,
query-20,cooking+recipe1m+a0b9f56708eac0cbb53f531efe6ca3af,how to prepare napoletana pizza dough,http://www.food.com/recipe/peter-reinharts-napoletana-pizza-dough-recipe-371543,Peter Reinhart's Napoletana Pizza Dough Recipe,
query-20,cooking+recipe1m+fec727abb9a8a36fbebd23f90b567fc7,how to prepare napoletana pizza dough,http://www.epicurious.com/recipes/food/views/pizza-napoletana-392143,Pizza Napoletana,
query-20,cooking+recipe1m+a5dfacaa17d42b1572c361fb50b60e50,how to prepare napoletana pizza dough,http://www.food.com/recipe/gluten-free-and-low-fat-vegetarian-pizza-455493,Gluten-Free and Low-Fat Vegetarian Pizza,
query-20,cooking+recipe1m+05b12dafa52bfdf67626b6021de28c06,how to prepare napoletana pizza dough,http://www.food.com/recipe/timpano-di-maccheroni-the-mythic-pasta-dome-85372,Timpano Di Maccheroni (The Mythic Pasta Dome),
query-21,cooking+recipe1m+a912dd404f3b89ecb0fa4189e89bb9ab,make vegetarian tikka masala,https://cookpad.com/us/recipes/336428-vegetarian-tikka-masala-indian,Vegetarian Tikka Masala (Indian),
query-21,cooking+recipe1m+a800a0d960da66dfaff160c107480c18,make vegetarian tikka masala,http://tastykitchen.com/recipes/special-dietary-needs/vegetarian/vegetarian-tikka-masala/,Vegetarian Tikka Masala,
query-21,cooking+recipe1m+ebad269edafdf29893e2b3888249f426,make vegetarian tikka masala,http://www.food.com/recipe/chicken-tikka-masala-263097,Chicken Tikka Masala,
query-21,cooking+recipe1m+323c89c9e0dd13a7f84b02c0c18287cc,make vegetarian tikka masala,http://www.food.com/recipe/chicken-tikka-drummers-479564,Chicken Tikka Drummers,
query-21,cooking+recipe1m+96925006999511803ff84051781d9fac,make vegetarian tikka masala,https://cookpad.com/us/recipes/338062-chicken-tikka-biryani-smoked,Chicken Tikka Biryani (smoked),
query-21,cooking+recipe1m+dc39f68318038e30a685e17b6b6a976f,make vegetarian tikka masala,http://www.food.com/recipe/slow-cooker-lam-tikka-masala-519434,Slow-Cooker Lam Tikka Masala,
query-21,cooking+recipe1m+bf78675cc2d054a895305b9bb94dde1f,make vegetarian tikka masala,https://cookpad.com/us/recipes/346161-claires-chicken-tikka-masala,Claires Chicken Tikka Masala,
query-21,cooking+recipe1m+277832fda46d1c8f8b845b7b22e66812,make vegetarian tikka masala,http://www.food.com/recipe/chicken-keema-ground-chicken-245757,Chicken Keema (Ground Chicken),
query-21,cooking+recipe1m+7aa811c5902fc40d1160cf3ab7ec2883,make vegetarian tikka masala,http://www.chowhound.com/recipes/grilled-cheese-tikka-masala-quickie-lunch-28973,Grilled Cheese Tikka Masala- Quickie Lunch! Recipe chefpriyanka,
query-21,cooking+recipe1m+a01b4fae6eb01d96bd830e00f4b6a219,make vegetarian tikka masala,http://www.food.com/recipe/tikka-steamed-salmon-parcels-345613,Tikka Steamed Salmon Parcels,
query-22,cooking+recipe1m+112877452447fdc85c27cb32f219b7b2,i want to make chia pudding recipe low carb,https://cookpad.com/us/recipes/368231-low-carb-cinnamon-chia-seed-pudding,Low-Carb Cinnamon Chia Seed Pudding,
query-22,cooking+recipe1m+4289d06fdea40e62cada5e4d6e299666,i want to make chia pudding recipe low carb,http://tastykitchen.com/recipes/desserts/chocolate-chia-almond-pudding-dairy-free-sugar-free/,"Chocolate Chia Almond Pudding (Dairy-Free, Sugar-Free)",
query-22,cooking+recipe1m+b2631099070b46520acf7090fa61cf19,i want to make chia pudding recipe low carb,http://www.food.com/recipe/organic-meal-replacement-shake-with-chia-seeds-394027,Organic Meal Replacement Shake (With Chia Seeds),
query-22,cooking+recipe1m+4bc14932e6eb5fe81a07a260fe433bac,i want to make chia pudding recipe low carb,http://www.food.com/recipe/gluten-free-chia-pumpkin-parfait-525741,Gluten Free Chia Pumpkin Parfait,
query-22,cooking+recipe1m+e0fe9ee7e1de57919d3ce484a760077d,i want to make chia pudding recipe low carb,http://tastykitchen.com/recipes/special-dietary-needs/gluten-free/chia-pudding-and-persimmon-cream-parfait/,Chia Pudding and Persimmon Cream Parfait,
query-22,cooking+recipe1m+070611285393ad47418f64d38e42e631,i want to make chia pudding recipe low carb,http://www.food.com/recipe/healthy-6-quot-cheesecake-made-with-cottage-cheese-low-carb-500803,"Healthy 6"" Cheesecake (Made With Cottage Cheese) Low Carb &",
query-22,cooking+recipe1m+7f86bd412cd886bb5c6093035448df37,i want to make chia pudding recipe low carb,http://tastykitchen.com/recipes/desserts/persimmon-coconut-chia-pudding/,Persimmon Coconut Chia Pudding,
query-22,cooking+recipe1m+975f3245d2ab0cbf05a06a0826544d33,i want to make chia pudding recipe low carb,http://tastykitchen.com/recipes/breakfastbrunch/vanilla-chia-seed-pudding-2/,Vanilla Chia Seed Pudding,
query-22,cooking+recipe1m+ee8da46370b19b9500fbe7f38725116b,i want to make chia pudding recipe low carb,http://tastykitchen.com/recipes/desserts/strawberry-coconut-chia-pudding/,Strawberry Coconut Chia Pudding,
query-22,cooking+recipe1m+860c21c138b847bf8629c3e2dfd4cf80,i want to make chia pudding recipe low carb,http://tastykitchen.com/recipes/desserts/vanilla-chia-seed-pudding-4/,Vanilla Chia Seed Pudding,
query-23,cooking+recipe1m+b41df19b1173ee94628442675c061ac2,how to make overnight oats,http://tastykitchen.com/recipes/breakfastbrunch/lemon-and-blueberry-cheesecake-overnight-oats/,Lemon and Blueberry Cheesecake Overnight Oats,
query-23,cooking+recipe1m+d923ea83399dd688a4d0ffd007734679,how to make overnight oats,http://tastykitchen.com/recipes/breakfastbrunch/chocolate-overnight-oats-berries/,Chocolate Overnight Oats & Berries,
query-23,cooking+recipe1m+9b890e7c6b82c5b51e920649a6f7f32c,how to make overnight oats,http://tastykitchen.com/recipes/desserts/cinnamon-raisin-overnight-oats/,Cinnamon Raisin Overnight Oats,
